,user_id,experienced,group,patient_id,transform_type,task_id,task_index,duration_seconds,bifurcation_abs_5,bifurcation_rel,lymph_node_abs,lymph_node_tre_linear,lymph_node_tre_nonlinear,recurrence,slider_total_distance_mm,slider_usage_count,pan_total_distance_px,pan_usage_count,zoom_total_distance_px,zoom_usage_count,window_level_total_distance_px,window_level_usage_count,drag_scroll_total_distance_px,drag_scroll_usage_count,wheel_scroll_distance_c,double_click_Red1_count,double_click_Red2_count,double_click_Green1_count,double_click_Green2_count,double_click_Yellow1_count,double_click_Yellow2_count,synchronised_count,arrow_key_Red1_count,arrow_key_Red2_count,arrow_key_Green1_count,arrow_key_Green2_count,arrow_key_Yellow1_count,arrow_key_Yellow2_count
317,rad_1,False,1,7IZ0hAktN78,TransformType.NONE,recurrence,task_idx_0098,211.182,,,,,,tn,0.0,0.0,10299.315701173036,286.0,4555.067853943095,172.0,0.0,0.0,2806.0256017078377,267.0,353.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
318,rad_1,False,1,7SwVHAAw5lM,TransformType.NONE,a_vertebralis_r,task_idx_0099,48.773,True,2.6219020888535214,,,,,0.0,0.0,1655.909643804702,38.0,2242.1655381342184,81.0,0.0,0.0,2349.885308305932,209.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,rad_1,False,1,7SwVHAAw5lM,TransformType.NONE,a_vertebralis_l,task_idx_0100,31.424,False,19.502091160026254,,,,,0.0,0.0,992.1824332008356,28.0,42.118243176108166,6.0,0.0,0.0,573.3186357406563,133.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,rad_1,False,1,7SwVHAAw5lM,TransformType.NONE,a_carotisexterna_r,task_idx_0101,68.738,False,8.360350930517217,,,,,0.0,0.0,1926.907617784493,35.0,2002.0173613525164,76.0,2024.4575703573844,83.0,2575.575923998909,211.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
321,rad_1,False,1,7SwVHAAw5lM,TransformType.NONE,a_carotisexterna_l,task_idx_0102,28.677,False,17.687174764742732,,,,,0.0,0.0,1086.4130155906723,23.0,379.9697427542821,30.0,0.0,0.0,261.7807190508099,67.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,rad_1,False,1,7SwVHAAw5lM,TransformType.NONE,lymph_node,task_idx_0103,30.917,,,True,3.0,2.92,,0.0,0.0,900.4272164550325,19.0,82.29238898425916,8.0,0.0,0.0,448.463409463283,64.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,rad_1,False,1,7SwVHAAw5lM,TransformType.NONE,recurrence,task_idx_0104,159.053,,,,,,fp,0.0,0.0,7886.351280303978,234.0,3013.167402825784,120.0,180.53117624951332,22.0,3213.3093244335496,262.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
324,rad_1,False,1,87J-_CHHkzI,TransformType.LINEAR,a_vertebralis_r,task_idx_0105,26.336,True,4.385023669707577,,,,,0.0,0.0,1.4142135623730951,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,rad_1,False,1,87J-_CHHkzI,TransformType.LINEAR,a_vertebralis_l,task_idx_0106,61.236,False,5.196726766772043,,,,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
326,rad_1,False,1,87J-_CHHkzI,TransformType.LINEAR,a_carotisexterna_r,task_idx_0107,22.255,True,2.046675473704363,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,rad_1,False,1,87J-_CHHkzI,TransformType.LINEAR,a_carotisexterna_l,task_idx_0108,41.463,True,1.2480167837012928,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
328,rad_1,False,1,87J-_CHHkzI,TransformType.LINEAR,lymph_node,task_idx_0109,17.212,,,True,8.47,3.4,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
329,rad_1,False,1,87J-_CHHkzI,TransformType.LINEAR,recurrence,task_idx_0110,191.552,,,,,,tn,0.0,0.0,3289.650229407614,96.0,1884.548823003923,94.0,0.0,0.0,2692.501270926007,167.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
330,rad_1,False,1,aBQe2EfmXv8,TransformType.NONE,a_vertebralis_r,task_idx_0111,32.822,True,2.437244851147202,,,,,0.0,0.0,1216.7475134581073,27.0,0.0,0.0,0.0,0.0,1056.6702329813172,105.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,rad_1,False,1,aBQe2EfmXv8,TransformType.NONE,a_vertebralis_l,task_idx_0112,19.218,True,2.1149875149051254,,,,,0.0,0.0,340.5762141894762,7.0,0.0,0.0,0.0,0.0,93.08406554243962,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,rad_1,False,1,aBQe2EfmXv8,TransformType.NONE,a_carotisexterna_r,task_idx_0113,42.413,True,1.869662852400363,,,,,0.0,0.0,3084.146467855546,50.0,1954.8314556510604,63.0,0.0,0.0,2110.5908435030065,150.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,rad_1,False,1,aBQe2EfmXv8,TransformType.NONE,a_carotisexterna_l,task_idx_0114,31.116,True,2.650011121127642,,,,,0.0,0.0,2802.961490749773,35.0,1706.6611329780062,66.0,0.0,0.0,147.69053280962788,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,rad_1,False,1,aBQe2EfmXv8,TransformType.NONE,lymph_node,task_idx_0115,28.703,,,True,8.49,3.43,,0.0,0.0,802.3579461958152,27.0,63.43322524782991,8.0,0.0,0.0,482.7072025873524,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,rad_1,False,1,aBQe2EfmXv8,TransformType.NONE,recurrence,task_idx_0116,189.591,,,,,,tp,0.0,0.0,3198.011478849172,137.0,1704.7499933983252,81.0,0.0,0.0,3033.605412698323,257.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
336,rad_1,False,1,2pO8AtRxHAg,TransformType.NONE,a_vertebralis_r,task_idx_0117,155.19699999999995,False,12.370086497300822,,,,,374.1,42.0,6442.707655118162,167.0,2464.949516050477,77.0,546.9570405362817,24.0,12362.679307077704,884.0,17.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,rad_1,False,1,2pO8AtRxHAg,TransformType.NONE,a_vertebralis_l,task_idx_0118,38.861,True,3.9593321158987385,,,,,0.0,0.0,176.0968181326406,4.0,0.0,0.0,0.0,0.0,915.3108534725596,225.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,rad_1,False,1,2pO8AtRxHAg,TransformType.NONE,a_carotisexterna_r,task_idx_0119,34.677,True,1.2703382704133412,,,,,0.0,0.0,545.2815653342434,19.0,706.6060694506976,30.0,0.0,0.0,2821.5469226282635,144.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,rad_1,False,1,2pO8AtRxHAg,TransformType.NONE,a_carotisexterna_l,task_idx_0120,20.123,False,6.323583184987503,,,,,0.0,0.0,783.0010648698163,33.0,287.9140947836497,22.0,0.0,0.0,281.9998842852043,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,rad_1,False,1,2pO8AtRxHAg,TransformType.NONE,lymph_node,task_idx_0121,32.448,,,True,1.56,1.4,,0.0,0.0,309.4311149738142,4.0,755.9698120645418,18.0,0.0,0.0,666.0329278163196,123.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,rad_1,False,1,2pO8AtRxHAg,TransformType.NONE,recurrence,task_idx_0122,208.456,,,,,,fn,0.0,0.0,3155.469372107423,96.0,482.1118004573358,43.0,2936.0034776285097,105.0,6191.780696526377,959.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
342,rad_1,False,1,6WB8wP4uAl0,TransformType.NONE,a_vertebralis_r,task_idx_0123,54.347,False,27.433619396736106,,,,,0.0,0.0,1008.99432846376,29.0,35.475155258478765,5.0,0.0,0.0,1737.1797470139077,401.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,rad_1,False,1,6WB8wP4uAl0,TransformType.NONE,a_vertebralis_l,task_idx_0124,34.914,False,13.172800505257287,,,,,0.0,0.0,425.9753866541657,8.0,0.0,0.0,0.0,0.0,504.12473028950114,204.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,rad_1,False,1,6WB8wP4uAl0,TransformType.NONE,a_carotisexterna_r,task_idx_0125,23.899,True,2.5053252283085894,,,,,0.0,0.0,849.1767764061788,26.0,0.0,0.0,0.0,0.0,730.6847094548773,69.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,rad_1,False,1,6WB8wP4uAl0,TransformType.NONE,a_carotisexterna_l,task_idx_0126,15.247,True,2.6901340944494327,,,,,0.0,0.0,630.0373342154842,3.0,0.0,0.0,0.0,0.0,129.82276836867845,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,rad_1,False,1,6WB8wP4uAl0,TransformType.NONE,lymph_node,task_idx_0127,14.868,,,True,1.81,1.86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.71764324538036,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,rad_1,False,1,6WB8wP4uAl0,TransformType.NONE,recurrence,task_idx_0128,138.311,,,,,,tn,0.0,0.0,4120.515301882938,93.0,2174.0658148470684,100.0,0.0,0.0,2203.297475490805,191.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
348,rad_1,False,1,F-JlS0Cl1K0,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0129,20.276,True,2.135808656637602,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
349,rad_1,False,1,F-JlS0Cl1K0,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0130,10.214,True,4.250765713422281,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
350,rad_1,False,1,F-JlS0Cl1K0,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0131,16.241,True,0.6008247032443699,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
351,rad_1,False,1,F-JlS0Cl1K0,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0132,9.948,True,2.120801295323681,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
352,rad_1,False,1,F-JlS0Cl1K0,TransformType.NONLINEAR,lymph_node,task_idx_0133,11.295,,,True,0.95,1.34,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
353,rad_1,False,1,F-JlS0Cl1K0,TransformType.NONLINEAR,recurrence,task_idx_0134,308.646,,,,,,tn,0.0,0.0,6032.469551223121,177.0,2676.3433621222657,118.0,260.6848069919946,19.0,2429.185652670264,159.0,652.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
354,rad_1,False,1,I307KZkh1VM,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0135,25.165,False,7.133942294675792,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
355,rad_1,False,1,I307KZkh1VM,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0136,10.65,True,4.934000490059478,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356,rad_1,False,1,I307KZkh1VM,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0137,12.008,True,2.5596515856712525,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,rad_1,False,1,I307KZkh1VM,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0138,17.035,True,1.2993313804392936,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,rad_1,False,1,I307KZkh1VM,TransformType.NONLINEAR,lymph_node,task_idx_0139,13.435,,,True,7.4,4.01,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
359,rad_1,False,1,I307KZkh1VM,TransformType.NONLINEAR,recurrence,task_idx_0140,199.821,,,,,,tn,0.0,0.0,4651.017930885742,103.0,2788.2942123846587,108.0,0.0,0.0,256.8947062185104,69.0,307.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
360,rad_1,False,1,yYcNJD5knnY,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0141,15.702,True,2.723869972978648,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
361,rad_1,False,1,yYcNJD5knnY,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0142,9.659,True,0.7172431233251861,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
362,rad_1,False,1,yYcNJD5knnY,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0143,13.891,True,3.5166731765169144,,,,,0.0,0.0,497.6946855251721,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
363,rad_1,False,1,yYcNJD5knnY,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0144,11.751,True,2.136302507378029,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
364,rad_1,False,1,yYcNJD5knnY,TransformType.NONLINEAR,lymph_node,task_idx_0145,9.682,,,True,2.29,2.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,rad_1,False,1,yYcNJD5knnY,TransformType.NONLINEAR,recurrence,task_idx_0146,39.178,,,,,,fp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3496.0257100210456,186.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
366,rad_1,False,1,CCL2MqdD19g,TransformType.LINEAR,a_vertebralis_r,task_idx_0147,16.969,True,2.896060302100993,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
367,rad_1,False,1,CCL2MqdD19g,TransformType.LINEAR,a_vertebralis_l,task_idx_0148,8.079,False,5.527603364586179,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,rad_1,False,1,CCL2MqdD19g,TransformType.LINEAR,a_carotisexterna_r,task_idx_0149,19.764,True,2.126851215655004,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
369,rad_1,False,1,CCL2MqdD19g,TransformType.LINEAR,a_carotisexterna_l,task_idx_0150,25.313,True,1.4303320176498708,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,rad_1,False,1,CCL2MqdD19g,TransformType.LINEAR,lymph_node,task_idx_0151,13.932,,,True,4.72,4.39,,0.0,0.0,3.23606797749979,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,rad_1,False,1,CCL2MqdD19g,TransformType.LINEAR,recurrence,task_idx_0152,148.562,,,,,,tn,0.0,0.0,1801.9465357098568,57.0,1325.718519034997,75.0,0.0,0.0,3528.755314642092,375.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
372,rad_1,False,1,hmJfXqxVMk0,TransformType.LINEAR,a_vertebralis_r,task_idx_0153,25.057,False,17.94666682337953,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
373,rad_1,False,1,hmJfXqxVMk0,TransformType.LINEAR,a_vertebralis_l,task_idx_0154,15.809,True,4.875580402731386,,,,,0.0,0.0,26.218714502999315,14.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374,rad_1,False,1,hmJfXqxVMk0,TransformType.LINEAR,a_carotisexterna_r,task_idx_0155,18.002,True,2.632789682727415,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
375,rad_1,False,1,hmJfXqxVMk0,TransformType.LINEAR,a_carotisexterna_l,task_idx_0156,23.535,True,2.656477257070565,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
376,rad_1,False,1,hmJfXqxVMk0,TransformType.LINEAR,lymph_node,task_idx_0157,7.796,,,True,3.32,1.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
377,rad_1,False,1,hmJfXqxVMk0,TransformType.LINEAR,recurrence,task_idx_0158,184.334,,,,,,fn,0.0,0.0,4331.511168493852,104.0,2195.72686638083,94.0,0.0,0.0,1577.0210133805642,107.0,271.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
378,rad_1,False,1,VUIaoA1iqhI,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0159,9.123,True,2.873866675160406,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
379,rad_1,False,1,VUIaoA1iqhI,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0160,29.127,True,2.79606136153776,,,,,0.0,0.0,23.915802461647605,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
380,rad_1,False,1,VUIaoA1iqhI,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0161,13.904,True,2.1515351539803262,,,,,0.0,0.0,638.5209471896752,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
381,rad_1,False,1,VUIaoA1iqhI,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0162,9.456,True,0.8503745154058069,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,rad_1,False,1,VUIaoA1iqhI,TransformType.NONLINEAR,lymph_node,task_idx_0163,18.639,,,False,7.86,2.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
383,rad_1,False,1,VUIaoA1iqhI,TransformType.NONLINEAR,recurrence,task_idx_0164,82.156,,,,,,tp,0.0,0.0,4162.599413286786,114.0,2922.374553124196,110.0,0.0,0.0,3999.9206798603423,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
384,rad_1,False,1,0f9SYhwcPFc,TransformType.NONE,a_vertebralis_r,task_idx_0165,20.905,False,6.336891258640352,,,,,0.0,0.0,450.7262215498429,15.0,742.5119879381277,67.0,0.0,0.0,873.1478306598893,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,rad_1,False,1,0f9SYhwcPFc,TransformType.NONE,a_vertebralis_l,task_idx_0166,14.756,False,8.919163831757569,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.92102118019665,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,rad_1,False,1,0f9SYhwcPFc,TransformType.NONE,a_carotisexterna_r,task_idx_0167,51.652,False,18.36226214674928,,,,,0.0,0.0,1680.2703491062437,20.0,0.0,0.0,866.4425630501809,46.0,3302.071647926316,379.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,rad_1,False,1,0f9SYhwcPFc,TransformType.NONE,a_carotisexterna_l,task_idx_0168,45.961,True,3.375511348535505,,,,,0.0,0.0,1485.632904572919,35.0,446.60851694427663,14.0,0.0,0.0,2883.771779253741,338.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,rad_1,False,1,0f9SYhwcPFc,TransformType.NONE,lymph_node,task_idx_0169,9.886,,,True,7.01,3.71,,0.0,0.0,539.351462406472,2.0,0.0,0.0,0.0,0.0,62.800659713056206,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,rad_1,False,1,0f9SYhwcPFc,TransformType.NONE,recurrence,task_idx_0170,132.759,,,,,,fp,0.0,0.0,4005.505824644864,105.0,2633.1773864193106,106.0,0.0,0.0,6641.073118547557,489.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
390,rad_1,False,1,XKgRKTaLeEo,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0171,17.319,True,1.5074435451760393,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
391,rad_1,False,1,XKgRKTaLeEo,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0172,12.771,True,3.883352052624988,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
392,rad_1,False,1,XKgRKTaLeEo,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0173,16.273,False,6.798222817512524,,,,,0.0,0.0,519.8628253914171,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,rad_1,False,1,XKgRKTaLeEo,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0174,8.431,True,2.2727151295172585,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
394,rad_1,False,1,XKgRKTaLeEo,TransformType.NONLINEAR,lymph_node,task_idx_0175,9.105,,,False,24.63,20.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
395,rad_1,False,1,XKgRKTaLeEo,TransformType.NONLINEAR,recurrence,task_idx_0176,75.95,,,,,,fp,0.0,0.0,2639.2439552026417,65.0,1579.3153479007267,87.0,0.0,0.0,3022.352545366475,114.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
396,rad_1,False,1,7sp2FiVa4WI,TransformType.NONE,a_vertebralis_r,task_idx_0177,45.416,False,32.53990317607458,,,,,0.0,0.0,610.4022396412913,14.0,0.0,0.0,0.0,0.0,2359.548012730804,349.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
